n0,g21,g17
n1,g17,g81
n2,g57,g5
n3,g31,g41
n4,g89,g80
n5,g86,g16
n6,g98,g90
n7,g62,g23
n8,g48,g99
n9,g87,g83
n10,g47,g29
n11,g0,g7
n12,g71,g1
n13,g79,g58
n14,g88,g86
n15,g92,g38
n16,g98,g16
n17,g9,g14
n18,g16,g1
n19,g20,g42
n20,g9,g6
n21,g9,g0
n22,g29,g34
n23,g65,g28
n24,g5,g4
n25,g88,g87
n26,g0,g27
n27,g26,g81
n28,g89,g54
n29,g92,g78
n30,g58,g50
n31,g91,g53
n32,g61,g91
n33,g20,g18
n34,g52,g62
n35,g20,g57
n36,g92,g26
n37,g88,g74
n38,g58,g62
n39,g70,g91
n40,g5,g56
n41,g35,g88
n42,g59,g61
n43,g17,g48
