n0,g78,g94
n1,g42,g37
n2,g65,g91
n3,g36,g9
n4,g62,g0
n5,g18,g10
n6,g71,g84
n7,g95,g31
n8,g61,g84
n9,g20,g34
n10,g43,g62
n11,g42,g16
n12,g39,g24
n13,g76,g71
n14,g88,g56
n15,g68,g16
n16,g7,g6
n17,g55,g89
n18,g93,g20
n19,g7,g72
n20,g84,g63
n21,g69,g59
n22,g96,g24
n23,g38,g37
n24,g9,g77
n25,g19,g54
n26,g47,g48
n27,g11,g82
n28,g68,g80
n29,g42,g99
n30,g51,g31
n31,g76,g37
n32,g15,g80
n33,g63,g2
n34,g34,g28
n35,g83,g82
n36,g81,g7
n37,g40,g23
n38,g49,g72
n39,g84,g22
n40,g45,g74
n41,g63,g36
n42,g79,g81
n43,g77,g30
