n70,g64,g19
n65,g8,g18
n6,g18,g74
n35,g97,g72
n4,g51,g71
n32,g10,g62
n72,g92,g68
n74,g95,g17
n26,g50,g48
n21,g52,g71
n60,g65,g84
n20,g88,g75
n73,g2,g96
n51,g26,g76
n69,g77,g29
n71,g9,g2
n28,g48,g73
n77,g26,g8
n14,g60,g57
n45,g3,g11
n39,g42,g36
n5,g63,g42
n23,g79,g84
n24,g21,g83
n54,g79,g12
n16,g82,g57
n17,g73,g41
n18,g98,g57
n63,g32,g99
n9,g47,g86
n25,g96,g17
n30,g24,g17
n31,g75,g81
n10,g38,g36
n43,g90,g34
n68,g3,g98
n34,g60,g6
n8,g98,g11
n79,g39,g54
n53,g2,g5
n55,g9,g98
n38,g31,g63
n33,g82,g6
n62,g78,g94
n11,g55,g72
n27,g93,g86
n50,g41,g37
n44,g59,g36
n12,g6,g45
n67,g11,g40
n75,g97,g51
n80,g39,g72
n0,g76,g15
n22,g28,g53
n58,g15,g37
n36,g86,g64
n42,g61,g11
n61,g90,g87
n78,g54,g80
n3,g8,g83
n29,g88,g87
n47,g76,g78
n49,g72,g83
n52,g74,g29
n59,g67,g80
n57,g82,g41
n66,g25,g9
n37,g36,g39
n13,g55,g27
n40,g6,g95
n19,g81,g78
n46,g29,g53
n7,g39,g18
n15,g68,g62
n48,g63,g69
n41,g3,g90
n76,g43,g33
n64,g23,g24
n56,g18,g25
n2,g26,g17
n1,g38,g27
