n0,g99,g23
n1,g25,g61
n2,g48,g97
n3,g3,g70
n4,g66,g47
n5,g60,g22
n6,g34,g78
n7,g8,g90
n8,g89,g34
n9,g82,g2
n10,g15,g20
n11,g87,g68
n12,g53,g72
n13,g14,g29
n14,g98,g70
n15,g46,g59
n16,g92,g48
n17,g29,g33
n18,g79,g87
n19,g65,g73
n20,g78,g71
n21,g35,g14
n22,g81,g14
n23,g55,g14
n24,g86,g61
n25,g40,g42
n26,g78,g83
n27,g39,g5
n28,g93,g98
n29,g43,g19
n30,g70,g13
n31,g17,g65
n32,g38,g97
n33,g78,g46
n34,g67,g98
n35,g60,g68
n36,g17,g38
n37,g46,g20
n38,g28,g85
n39,g93,g25
n40,g58,g84
n41,g4,g51
n42,g95,g71
n43,g24,g10
n44,g84,g52
n45,g15,g60
n46,g94,g30
n47,g48,g61
n48,g89,g76
n49,g35,g54
