n0,g60,g33
n1,g68,g15
n2,g71,g9
n3,g67,g43
n4,g30,g37
n5,g76,g42
n6,g37,g57
n7,g30,g45
n8,g15,g30
n9,g51,g93
n10,g92,g69
n11,g71,g32
n12,g82,g50
n13,g30,g44
n14,g93,g94
n15,g93,g57
n16,g99,g39
n17,g76,g32
n18,g35,g6
n19,g72,g99
n20,g38,g78
n21,g12,g84
n22,g18,g24
n23,g39,g81
n24,g33,g2
n25,g35,g12
n26,g42,g48
n27,g4,g75
n28,g9,g17
n29,g55,g34
n30,g13,g70
n31,g69,g42
n32,g30,g13
n33,g58,g23
n34,g24,g84
n35,g83,g61
n36,g5,g10
n37,g2,g68
n38,g36,g91
n39,g8,g42
n40,g75,g56
n41,g98,g80
n42,g66,g53
n43,g84,g94
n44,g73,g26
n45,g25,g7
n46,g93,g25
n47,g44,g22
n48,g32,g15
n49,g29,g46
