n70,g76,g52
n65,g4,g62
n6,g5,g39
n35,g78,g18
n4,g65,g95
n32,g34,g7
n26,g51,g4
n21,g96,g28
n60,g73,g80
n20,g45,g1
n51,g0,g72
n69,g90,g18
n28,g72,g13
n14,g69,g81
n45,g45,g56
n39,g61,g87
n5,g22,g58
n23,g11,g39
n24,g26,g84
n54,g42,g87
n16,g79,g33
n17,g51,g28
n18,g30,g71
n63,g12,g23
n9,g43,g38
n25,g86,g87
n30,g84,g9
n31,g47,g73
n10,g2,g94
n43,g40,g1
n68,g33,g61
n34,g73,g83
n8,g73,g61
n53,g99,g15
n55,g8,g26
n38,g0,g78
n33,g87,g81
n62,g94,g93
n11,g44,g77
n27,g91,g80
n50,g90,g64
n44,g8,g78
n12,g1,g26
n67,g73,g41
n0,g56,g46
n22,g48,g23
n58,g90,g98
n36,g62,g3
n42,g58,g24
n61,g90,g82
n3,g59,g9
n29,g49,g55
n47,g66,g15
n49,g12,g83
n52,g16,g9
n59,g58,g26
n57,g0,g16
n66,g97,g38
n37,g35,g56
n13,g99,g17
n40,g20,g61
n19,g65,g87
n46,g17,g66
n7,g95,g71
n15,g32,g76
n48,g15,g34
n41,g22,g27
n64,g24,g91
n56,g82,g28
n2,g84,g11
n1,g35,g19
