n70,g67,g59
n65,g32,g35
n6,g86,g53
n35,g35,g69
n4,g13,g47
n32,g86,g71
n26,g88,g15
n21,g92,g67
n60,g27,g70
n20,g33,g43
n51,g91,g5
n69,g33,g79
n28,g31,g84
n14,g1,g89
n45,g77,g7
n39,g87,g11
n5,g78,g27
n23,g25,g75
n24,g4,g57
n54,g0,g4
n16,g48,g88
n17,g60,g95
n18,g78,g41
n63,g95,g2
n9,g64,g10
n25,g58,g79
n30,g90,g11
n31,g37,g54
n10,g45,g22
n43,g58,g57
n68,g12,g89
n34,g13,g69
n8,g44,g6
n53,g98,g16
n55,g82,g94
n38,g84,g40
n33,g38,g69
n62,g50,g38
n11,g75,g64
n27,g62,g54
n50,g90,g69
n44,g94,g84
n12,g97,g22
n67,g98,g46
n0,g53,g38
n22,g84,g70
n58,g82,g30
n36,g54,g43
n42,g92,g25
n61,g14,g89
n3,g76,g55
n29,g60,g24
n47,g4,g92
n49,g7,g96
n52,g74,g80
n59,g71,g5
n57,g78,g55
n66,g44,g94
n37,g42,g20
n13,g89,g55
n40,g32,g85
n19,g96,g63
n46,g81,g29
n7,g29,g33
n15,g59,g47
n48,g37,g93
n41,g28,g73
n64,g60,g74
n56,g18,g31
n2,g28,g33
n1,g17,g54
