n0,g98,g67
n1,g72,g69
n2,g94,g55
n3,g95,g42
n4,g51,g11
n5,g7,g34
n6,g88,g22
n7,g67,g55
n8,g35,g20
n9,g71,g34
n10,g63,g80
n11,g65,g13
n12,g64,g11
n13,g4,g25
n14,g71,g98
n15,g8,g91
n16,g15,g59
n17,g17,g11
n18,g65,g1
n19,g22,g38
n20,g58,g84
n21,g78,g40
n22,g66,g8
n23,g84,g39
n24,g96,g99
n25,g74,g29
n26,g22,g68
n27,g63,g57
n28,g15,g4
n29,g45,g63
n30,g48,g56
n31,g58,g25
n32,g50,g59
n33,g47,g50
n34,g68,g93
n35,g62,g7
n36,g71,g56
n37,g68,g42
n38,g78,g51
n39,g33,g21
n40,g85,g35
n41,g91,g38
n42,g74,g0
n43,g17,g28
n44,g49,g90
n45,g49,g79
n46,g62,g93
n47,g38,g72
n48,g20,g22
n49,g28,g13
n50,g44,g56
n51,g77,g30
n52,g58,g98
n53,g14,g61
n54,g57,g86
n55,g54,g56
n56,g9,g42
n57,g73,g86
n58,g80,g30
n59,g32,g38
n60,g99,g53
n61,g56,g64
n62,g96,g10
n63,g91,g77
n64,g30,g85
