n0,g49,g76
n1,g82,g99
n2,g83,g56
n3,g70,g2
n4,g90,g1
n5,g72,g20
n6,g89,g52
n7,g25,g71
n8,g22,g41
n9,g46,g73
n10,g4,g44
n11,g60,g10
n12,g30,g31
n13,g89,g64
n14,g9,g46
n15,g61,g56
n16,g66,g85
n17,g74,g55
n18,g66,g7
n19,g67,g27
n20,g91,g49
n21,g2,g86
n22,g65,g35
n23,g87,g63
n24,g91,g89
n25,g15,g70
n26,g41,g4
n27,g58,g57
n28,g20,g17
n29,g41,g75
n30,g79,g84
n31,g8,g90
n32,g0,g40
n33,g57,g24
n34,g3,g61
n35,g22,g96
n36,g26,g48
n37,g13,g25
n38,g81,g48
n39,g24,g71
n40,g15,g84
n41,g74,g1
n42,g15,g30
n43,g67,g12
n44,g94,g65
n45,g45,g61
n46,g53,g91
n47,g6,g39
n48,g61,g98
n49,g84,g63
n50,g78,g58
n51,g17,g89
n52,g72,g66
n53,g13,g92
n54,g24,g88
n55,g41,g83
n56,g31,g61
n57,g82,g65
n58,g9,g14
n59,g39,g25
n60,g75,g25
n61,g21,g14
n62,g25,g3
n63,g75,g12
n64,g95,g7
