n0,g51,g67
n1,g53,g65
n2,g8,g78
n3,g86,g44
n4,g80,g23
n5,g68,g26
n6,g54,g61
n7,g94,g65
n8,g45,g33
n9,g61,g79
n10,g3,g95
n11,g33,g28
n12,g20,g12
n13,g78,g92
n14,g17,g49
n15,g35,g43
n16,g66,g89
n17,g79,g44
n18,g5,g10
n19,g70,g31
n20,g33,g11
n21,g88,g69
n22,g79,g16
n23,g47,g36
n24,g71,g69
n25,g25,g68
n26,g94,g24
n27,g47,g25
n28,g97,g83
n29,g20,g63
n30,g33,g91
n31,g64,g86
n32,g42,g78
n33,g53,g5
n34,g74,g19
n35,g18,g76
n36,g83,g53
n37,g60,g74
n38,g54,g64
n39,g24,g11
n40,g64,g76
n41,g48,g35
n42,g5,g56
n43,g23,g0
n44,g29,g12
n45,g49,g63
n46,g52,g92
n47,g97,g5
n48,g40,g5
n49,g59,g72
n50,g85,g89
n51,g9,g55
n52,g0,g10
n53,g16,g29
n54,g86,g4
n55,g62,g47
n56,g91,g88
n57,g60,g76
n58,g52,g79
n59,g1,g35
n60,g39,g2
n61,g58,g65
n62,g91,g45
n63,g65,g35
n64,g29,g37
