n0,g34,g53
n1,g93,g2
n2,g75,g76
n3,g43,g22
n4,g85,g88
n5,g72,g97
n6,g46,g87
n7,g55,g10
n8,g75,g98
n9,g27,g48
n10,g37,g9
n11,g58,g47
n12,g74,g83
n13,g5,g44
n14,g27,g37
n15,g26,g19
n16,g92,g37
n17,g20,g73
n18,g67,g54
n19,g88,g77
n20,g7,g6
n21,g2,g77
n22,g81,g19
n23,g88,g45
n24,g55,g61
n25,g86,g36
n26,g60,g7
n27,g84,g39
n28,g68,g81
n29,g97,g31
n30,g9,g83
n31,g58,g4
n32,g50,g59
n33,g52,g30
n34,g62,g35
n35,g30,g35
n36,g2,g61
n37,g38,g64
n38,g40,g4
n39,g59,g17
n40,g29,g91
n41,g49,g28
n42,g20,g78
n43,g66,g72
n44,g97,g39
n45,g38,g40
n46,g23,g47
n47,g70,g94
n48,g22,g50
n49,g80,g32
n50,g8,g4
n51,g74,g91
n52,g99,g67
n53,g57,g38
n54,g56,g89
n55,g53,g22
n56,g82,g55
n57,g0,g92
n58,g0,g70
n59,g18,g87
n60,g35,g81
n61,g57,g84
n62,g71,g70
n63,g6,g95
n64,g90,g80
n65,g21,g88
n66,g53,g8
