n0,g58,g53
n1,g81,g9
n2,g31,g96
n3,g73,g5
n4,g52,g94
n5,g63,g97
n6,g89,g55
n7,g74,g28
n8,g70,g22
n9,g19,g85
n10,g53,g60
n11,g85,g21
n12,g74,g22
n13,g72,g23
n14,g45,g64
n15,g36,g60
n16,g11,g47
n17,g87,g69
n18,g60,g31
n19,g80,g99
n20,g77,g29
n21,g82,g12
n22,g32,g13
n23,g63,g40
n24,g71,g70
n25,g39,g9
n26,g54,g83
n27,g46,g20
n28,g26,g73
n29,g91,g43
n30,g40,g84
n31,g55,g33
n32,g88,g44
n33,g8,g37
n34,g43,g92
n35,g71,g80
n36,g99,g93
n37,g10,g49
n38,g62,g28
n39,g61,g9
n40,g6,g71
n41,g11,g12
n42,g76,g10
n43,g72,g68
n44,g50,g86
n45,g18,g59
n46,g97,g20
n47,g15,g31
n48,g84,g55
n49,g94,g10
n50,g73,g44
n51,g90,g82
n52,g93,g21
n53,g56,g51
n54,g86,g81
n55,g14,g88
n56,g1,g10
n57,g71,g12
n58,g33,g56
n59,g6,g35
n60,g39,g22
n61,g80,g97
n62,g46,g63
n63,g11,g21
n64,g83,g98
n65,g14,g58
n66,g3,g25
