n0,g6,g8
n1,g25,g41
n2,g48,g62
n3,g33,g70
n4,g92,g26
n5,g13,g75
n6,g82,g99
n7,g50,g78
n8,g25,g62
n9,g98,g36
n10,g22,g43
n11,g32,g45
n12,g3,g72
n13,g27,g9
n14,g13,g50
n15,g74,g89
n16,g43,g45
n17,g26,g55
n18,g40,g85
n19,g90,g76
n20,g76,g81
n21,g21,g25
n22,g13,g89
n23,g19,g9
n24,g11,g6
n25,g15,g80
n26,g54,g28
n27,g41,g9
n28,g38,g84
n29,g3,g32
n30,g18,g54
n31,g39,g12
n32,g89,g21
n33,g68,g77
n34,g88,g39
n35,g50,g22
n36,g95,g23
n37,g2,g94
n38,g37,g43
n39,g78,g55
n40,g94,g95
n41,g57,g17
n42,g97,g71
n43,g42,g43
n44,g34,g82
n45,g7,g23
n46,g30,g69
n47,g18,g60
n48,g28,g20
n49,g34,g50
n50,g2,g98
n51,g78,g97
n52,g11,g29
n53,g90,g32
n54,g26,g78
n55,g30,g2
n56,g14,g42
n57,g60,g72
n58,g80,g70
n59,g28,g7
n60,g52,g69
n61,g87,g14
n62,g25,g47
n63,g5,g59
n64,g69,g22
n65,g7,g79
n66,g87,g68
