n0,g41,g11
n1,g67,g43
n2,g46,g88
n3,g30,g87
n4,g57,g25
n5,g63,g23
n6,g94,g9
n7,g68,g43
n8,g50,g40
n9,g72,g97
n10,g60,g77
n11,g66,g1
n12,g54,g97
n13,g50,g18
n14,g99,g20
n15,g92,g53
n16,g19,g72
n17,g39,g90
n18,g96,g3
n19,g1,g3
n20,g30,g59
n21,g62,g31
n22,g64,g67
n23,g16,g46
n24,g1,g4
n25,g1,g9
n26,g83,g82
n27,g32,g55
n28,g7,g37
n29,g4,g0
n30,g52,g72
n31,g83,g39
n32,g49,g8
n33,g90,g94
n34,g22,g67
n35,g54,g57
n36,g50,g63
n37,g85,g39
n38,g51,g33
n39,g58,g89
n40,g50,g56
n41,g66,g58
n42,g32,g94
n43,g70,g97
n44,g65,g80
n45,g17,g29
n46,g69,g18
n47,g51,g48
n48,g57,g68
