n0,g45,g33
n1,g17,g71
n2,g72,g36
n3,g4,g2
n4,g6,g3
n5,g3,g68
n6,g4,g74
n7,g53,g13
n8,g6,g73
n9,g39,g83
n10,g6,g61
n11,g88,g32
n12,g36,g1
n13,g34,g81
n14,g30,g96
n15,g10,g65
n16,g63,g98
n17,g58,g41
n18,g2,g8
n19,g62,g37
n20,g4,g41
n21,g77,g13
n22,g83,g27
n23,g23,g71
n24,g94,g90
n25,g34,g12
n26,g73,g37
n27,g0,g94
n28,g78,g27
n29,g17,g58
n30,g35,g53
n31,g96,g65
n32,g9,g50
n33,g18,g56
n34,g32,g68
n35,g77,g62
n36,g70,g60
n37,g51,g6
n38,g9,g85
n39,g52,g13
n40,g49,g12
n41,g99,g50
n42,g38,g18
n43,g63,g19
n44,g99,g26
n45,g89,g39
n46,g81,g63
n47,g22,g38
n48,g86,g5
