n0,g20,g48
n1,g98,g37
n2,g81,g57
n3,g31,g80
n4,g84,g65
n5,g89,g71
n6,g17,g95
n7,g99,g89
n8,g50,g51
n9,g68,g35
n10,g99,g54
n11,g59,g38
n12,g97,g91
n13,g93,g86
n14,g33,g5
n15,g98,g31
n16,g30,g60
n17,g14,g61
n18,g0,g34
n19,g52,g49
n20,g5,g71
n21,g24,g43
n22,g83,g67
n23,g38,g45
n24,g25,g8
n25,g45,g22
n26,g69,g1
n27,g54,g24
n28,g86,g95
n29,g39,g82
n30,g55,g11
n31,g7,g76
n32,g8,g35
n33,g92,g70
n34,g44,g54
n35,g66,g52
n36,g9,g46
n37,g19,g54
n38,g37,g67
n39,g48,g4
n40,g81,g23
n41,g70,g38
n42,g86,g9
n43,g30,g22
n44,g27,g76
n45,g6,g97
n46,g61,g98
n47,g94,g46
n48,g89,g45
