n70,g18,g33
n65,g46,g76
n6,g19,g73
n35,g30,g17
n4,g36,g91
n32,g80,g2
n72,g98,g23
n26,g7,g43
n21,g85,g72
n60,g47,g58
n20,g63,g27
n51,g7,g91
n69,g5,g6
n71,g94,g75
n28,g92,g27
n14,g95,g70
n45,g11,g1
n39,g38,g94
n5,g84,g71
n23,g59,g69
n24,g20,g19
n54,g99,g65
n16,g26,g69
n17,g18,g60
n18,g47,g56
n63,g9,g78
n9,g58,g91
n25,g89,g91
n30,g27,g39
n31,g63,g26
n10,g50,g38
n43,g98,g12
n68,g71,g37
n34,g39,g36
n8,g69,g36
n53,g25,g97
n55,g77,g11
n38,g57,g89
n33,g44,g32
n62,g39,g68
n11,g31,g21
n27,g80,g57
n50,g28,g34
n44,g54,g31
n12,g10,g54
n67,g43,g79
n0,g35,g22
n22,g31,g33
n58,g94,g68
n36,g22,g69
n42,g8,g19
n61,g51,g44
n3,g61,g70
n29,g35,g39
n47,g83,g61
n49,g13,g75
n52,g58,g96
n59,g37,g34
n57,g68,g40
n66,g76,g8
n37,g28,g59
n13,g96,g74
n40,g56,g81
n19,g58,g3
n46,g91,g24
n7,g98,g72
n15,g83,g72
n48,g88,g47
n41,g85,g92
n64,g45,g16
n56,g64,g50
n2,g50,g25
n1,g7,g11
