n70,g78,g17
n65,g60,g5
n6,g22,g59
n35,g48,g40
n4,g96,g0
n32,g23,g49
n72,g18,g2
n26,g66,g51
n21,g84,g66
n60,g61,g71
n20,g3,g19
n51,g24,g19
n69,g54,g82
n71,g73,g71
n28,g47,g45
n14,g51,g80
n45,g92,g51
n39,g98,g53
n5,g69,g34
n23,g6,g27
n24,g91,g13
n54,g66,g34
n16,g93,g72
n17,g97,g98
n18,g61,g47
n63,g8,g67
n9,g37,g6
n25,g44,g76
n30,g55,g12
n31,g63,g84
n10,g94,g79
n43,g41,g60
n68,g29,g90
n34,g1,g20
n8,g26,g72
n53,g59,g86
n55,g96,g78
n38,g33,g12
n33,g83,g28
n62,g66,g67
n11,g1,g78
n27,g6,g8
n50,g68,g16
n44,g10,g83
n12,g80,g5
n67,g77,g38
n0,g82,g80
n22,g63,g0
n58,g55,g77
n36,g40,g29
n42,g64,g21
n61,g86,g92
n3,g87,g63
n29,g19,g31
n47,g97,g14
n49,g68,g64
n52,g56,g70
n59,g55,g37
n57,g42,g11
n66,g86,g83
n37,g32,g87
n13,g68,g50
n40,g23,g1
n19,g29,g31
n46,g55,g44
n7,g40,g92
n15,g5,g94
n48,g96,g93
n41,g2,g15
n64,g95,g59
n56,g98,g60
n2,g9,g37
n1,g97,g26
