n0,g41,g94
n1,g96,g46
n2,g84,g40
n3,g52,g3
n4,g64,g67
n5,g4,g49
n6,g48,g36
n7,g74,g10
n8,g29,g82
n9,g52,g33
n10,g76,g72
n11,g30,g19
n12,g17,g98
n13,g69,g81
n14,g45,g10
n15,g81,g42
n16,g91,g31
n17,g63,g81
n18,g97,g35
n19,g92,g56
n20,g93,g52
n21,g84,g42
n22,g55,g8
n23,g71,g69
n24,g55,g45
n25,g98,g13
n26,g81,g51
n27,g35,g31
n28,g66,g97
n29,g22,g80
n30,g55,g85
n31,g34,g99
n32,g88,g69
n33,g36,g9
n34,g90,g69
n35,g11,g7
n36,g47,g57
n37,g29,g27
n38,g17,g37
n39,g19,g50
n40,g76,g51
n41,g56,g13
n42,g88,g54
n43,g35,g44
n44,g34,g6
n45,g57,g64
n46,g62,g55
n47,g93,g51
n48,g49,g63
n49,g7,g72
n50,g5,g41
n51,g60,g26
