n0,g13,g32
n1,g43,g56
n2,g85,g54
n3,g57,g88
n4,g1,g14
n5,g43,g35
n6,g5,g20
n7,g54,g84
n8,g77,g79
n9,g33,g69
n10,g8,g57
n11,g38,g56
n12,g51,g59
n13,g1,g30
n14,g0,g63
n15,g63,g20
n16,g29,g14
n17,g0,g75
n18,g74,g33
n19,g10,g87
n20,g11,g47
n21,g84,g77
n22,g95,g52
n23,g35,g71
n24,g68,g69
n25,g85,g47
n26,g1,g99
n27,g94,g22
n28,g2,g20
n29,g71,g80
n30,g83,g93
n31,g2,g0
n32,g23,g1
n33,g80,g54
n34,g46,g19
n35,g59,g50
n36,g18,g7
n37,g54,g96
n38,g1,g47
n39,g99,g36
n40,g45,g20
n41,g58,g54
n42,g48,g60
n43,g85,g11
n44,g76,g70
n45,g32,g42
n46,g5,g24
n47,g16,g20
n48,g8,g99
n49,g47,g19
n50,g0,g47
