n0,g82,g2
n1,g32,g77
n2,g26,g95
n3,g73,g43
n4,g43,g97
n5,g10,g56
n6,g57,g85
n7,g17,g45
n8,g63,g50
n9,g35,g93
n10,g68,g56
n11,g22,g96
n12,g29,g24
n13,g28,g65
n14,g95,g99
n15,g22,g45
n16,g56,g66
n17,g48,g9
n18,g43,g61
n19,g85,g30
n20,g18,g43
n21,g63,g38
n22,g14,g39
n23,g28,g62
n24,g97,g14
n25,g33,g21
n26,g11,g5
n27,g98,g88
n28,g83,g79
n29,g12,g50
n30,g57,g73
n31,g93,g9
n32,g98,g70
n33,g92,g25
n34,g37,g60
n35,g87,g91
n36,g90,g82
n37,g70,g47
n38,g18,g39
n39,g0,g37
n40,g21,g19
n41,g12,g24
n42,g20,g39
n43,g54,g42
n44,g27,g64
n45,g90,g66
n46,g97,g74
n47,g64,g82
n48,g13,g0
n49,g55,g64
n50,g46,g5
