n0,g0,g56
n1,g71,g16
n2,g37,g30
n3,g96,g65
n4,g11,g68
n5,g93,g89
n6,g96,g97
n7,g47,g20
n8,g71,g32
n9,g77,g71
n10,g54,g70
n11,g60,g81
n12,g81,g48
n13,g74,g28
n14,g20,g25
n15,g9,g95
n16,g83,g40
n17,g6,g14
n18,g24,g51
n19,g44,g62
n20,g50,g74
n21,g5,g97
n22,g17,g47
n23,g44,g99
n24,g86,g17
n25,g88,g49
n26,g14,g66
n27,g98,g10
n28,g85,g96
n29,g58,g16
n30,g66,g55
n31,g39,g58
n32,g62,g7
n33,g39,g12
n34,g36,g51
n35,g9,g46
n36,g7,g52
n37,g75,g83
n38,g45,g60
n39,g4,g70
n40,g67,g77
n41,g40,g97
n42,g33,g92
n43,g63,g70
n44,g80,g63
n45,g82,g7
n46,g26,g46
n47,g24,g60
n48,g87,g42
n49,g34,g41
n50,g71,g3
