n0,g65,g13
n1,g11,g23
n2,g86,g87
n3,g88,g89
n4,g52,g93
n5,g43,g44
n6,g27,g48
n7,g48,g16
n8,g69,g74
n9,g64,g44
n10,g95,g74
n11,g47,g11
n12,g84,g85
n13,g38,g68
n14,g47,g49
n15,g93,g34
n16,g19,g28
n17,g29,g16
n18,g53,g12
n19,g9,g80
n20,g7,g41
n21,g85,g32
n22,g52,g65
n23,g58,g54
n24,g14,g68
n25,g18,g72
n26,g58,g74
n27,g37,g2
n28,g47,g39
n29,g40,g70
n30,g33,g25
n31,g73,g93
n32,g64,g97
n33,g15,g93
n34,g60,g23
n35,g5,g74
n36,g56,g44
n37,g40,g1
n38,g76,g5
n39,g18,g40
n40,g47,g50
n41,g23,g42
n42,g70,g16
n43,g31,g67
n44,g57,g92
