n0,g5,g28
n1,g33,g38
n2,g85,g72
n3,g71,g24
n4,g68,g75
n5,g61,g6
n6,g88,g94
n7,g6,g77
n8,g97,g44
n9,g42,g23
n10,g2,g98
n11,g69,g97
n12,g90,g69
n13,g30,g43
n14,g48,g16
n15,g55,g36
n16,g63,g23
n17,g40,g85
n18,g4,g74
n19,g11,g85
n20,g38,g53
n21,g71,g61
n22,g25,g42
n23,g70,g61
n24,g3,g81
n25,g66,g18
n26,g98,g4
n27,g26,g1
n28,g23,g92
n29,g38,g50
n30,g48,g70
n31,g14,g67
n32,g7,g41
n33,g23,g48
n34,g2,g94
n35,g49,g60
n36,g68,g29
n37,g44,g90
n38,g73,g18
n39,g89,g26
n40,g11,g43
n41,g94,g62
n42,g95,g85
n43,g68,g60
n44,g8,g76
n45,g55,g12
n46,g19,g42
n47,g88,g17
n48,g57,g19
n49,g11,g72
n50,g48,g68
n51,g33,g63
n52,g84,g4
n53,g79,g84
n54,g59,g5
n55,g75,g18
n56,g69,g54
n57,g25,g31
n58,g93,g77
n59,g3,g67
