n0,g76,g60
n1,g25,g88
n2,g64,g61
n3,g17,g46
n4,g33,g38
n5,g45,g61
n6,g70,g65
n7,g4,g67
n8,g88,g87
n9,g28,g25
n10,g38,g84
n11,g17,g19
n12,g89,g7
n13,g87,g57
n14,g14,g37
n15,g78,g86
n16,g9,g70
n17,g46,g21
n18,g25,g7
n19,g83,g9
n20,g82,g66
n21,g21,g82
n22,g20,g44
n23,g92,g54
n24,g70,g34
n25,g36,g99
n26,g35,g44
n27,g86,g57
n28,g20,g3
n29,g74,g90
n30,g28,g51
n31,g24,g39
n32,g71,g91
n33,g19,g90
n34,g53,g54
n35,g10,g89
n36,g17,g79
n37,g10,g71
n38,g48,g98
n39,g11,g37
n40,g84,g3
n41,g97,g5
n42,g45,g98
n43,g74,g39
n44,g33,g47
n45,g53,g74
