n0,g67,g9
n1,g92,g90
n2,g53,g71
n3,g40,g28
n4,g82,g24
n5,g10,g90
n6,g91,g17
n7,g30,g37
n8,g69,g28
n9,g66,g20
n10,g87,g19
n11,g66,g89
n12,g42,g30
n13,g56,g91
n14,g73,g30
n15,g98,g41
n16,g85,g78
n17,g55,g85
n18,g18,g52
n19,g45,g81
n20,g94,g91
n21,g89,g84
n22,g89,g31
n23,g98,g64
n24,g83,g82
n25,g0,g28
n26,g93,g50
n27,g1,g94
n28,g69,g41
n29,g17,g36
n30,g15,g74
n31,g74,g64
n32,g15,g38
n33,g95,g80
n34,g25,g6
n35,g32,g10
n36,g81,g1
n37,g88,g4
n38,g43,g90
n39,g17,g58
n40,g9,g48
n41,g21,g53
n42,g1,g27
n43,g39,g99
n44,g91,g47
n45,g79,g15
n46,g10,g93
n47,g77,g48
n48,g20,g91
n49,g84,g56
n50,g51,g10
n51,g37,g80
n52,g76,g51
n53,g34,g54
n54,g77,g28
n55,g6,g98
n56,g35,g82
n57,g19,g28
n58,g1,g12
n59,g14,g70
n60,g99,g25
n61,g53,g52
n62,g40,g17
n63,g74,g94
n64,g35,g50
n65,g88,g24
n66,g74,g46
