n70,g2,g78
n6,g50,g15
n4,g0,g98
n22,g98,g66
n21,g68,g89
n60,g89,g40
n79,g58,g2
n74,g77,g70
n69,g19,g1
n28,g40,g71
n14,g89,g25
n45,g99,g51
n5,g58,g41
n23,g97,g17
n24,g7,g97
n17,g26,g86
n54,g38,g83
n77,g46,g3
n63,g21,g1
n9,g56,g59
n25,g99,g86
n10,g98,g91
n68,g29,g77
n34,g43,g44
n72,g64,g17
n73,g6,g94
n55,g91,g27
n44,g19,g3
n16,g44,g66
n80,g71,g95
n81,g68,g24
n75,g84,g92
n66,g6,g48
n47,g9,g22
n52,g54,g99
n59,g38,g87
n57,g17,g77
n71,g81,g77
n37,g11,g36
n31,g47,g14
n19,g70,g44
n46,g53,g23
n65,g84,g97
n85,g9,g26
n1,g58,g96
n84,g69,g93
n32,g52,g68
n26,g29,g3
n20,g25,g13
n53,g39,g25
n56,g32,g24
n76,g86,g5
n38,g36,g66
n13,g93,g0
n67,g90,g76
n41,g67,g73
n18,g38,g41
n11,g53,g20
n30,g73,g19
n35,g63,g90
n8,g45,g9
n83,g82,g8
n39,g92,g55
n33,g94,g11
n27,g99,g30
n50,g92,g12
n12,g23,g17
n82,g51,g49
n0,g21,g53
n43,g24,g35
n58,g82,g70
n36,g20,g82
n42,g74,g89
n61,g42,g76
n78,g50,g68
n3,g77,g2
n29,g45,g40
n49,g5,g82
n62,g59,g11
n40,g22,g43
n51,g89,g35
n7,g35,g71
n15,g75,g45
n48,g48,g15
n64,g87,g51
n2,g84,g71
