n70,g57,g41
n6,g36,g87
n4,g11,g96
n22,g23,g79
n21,g18,g57
n60,g6,g46
n79,g68,g81
n74,g56,g4
n69,g84,g62
n28,g18,g36
n14,g92,g54
n45,g34,g57
n5,g5,g28
n23,g82,g30
n24,g29,g49
n17,g8,g17
n54,g79,g1
n77,g35,g52
n63,g85,g76
n9,g55,g14
n25,g85,g99
n10,g32,g53
n68,g62,g65
n34,g64,g95
n72,g25,g69
n73,g45,g81
n55,g8,g44
n44,g72,g2
n16,g9,g97
n80,g68,g77
n81,g34,g82
n75,g60,g19
n66,g83,g80
n47,g59,g26
n52,g93,g61
n59,g50,g17
n57,g91,g24
n71,g18,g61
n37,g18,g58
n31,g59,g97
n19,g83,g48
n46,g45,g71
n65,g27,g51
n85,g80,g61
n1,g54,g19
n84,g76,g43
n32,g3,g47
n26,g26,g90
n20,g59,g43
n53,g14,g10
n56,g24,g55
n76,g76,g19
n38,g71,g15
n13,g54,g20
n67,g26,g27
n41,g59,g72
n18,g39,g44
n11,g37,g66
n30,g86,g2
n35,g98,g71
n8,g22,g97
n83,g30,g19
n39,g84,g34
n33,g90,g95
n27,g48,g62
n50,g90,g13
n12,g32,g25
n82,g67,g48
n0,g97,g14
n43,g27,g56
n58,g75,g32
n36,g68,g61
n42,g16,g84
n61,g10,g67
n78,g39,g16
n3,g28,g71
n29,g52,g83
n49,g10,g7
n62,g83,g2
n40,g88,g25
n51,g89,g67
n7,g28,g96
n15,g38,g32
n48,g21,g40
n64,g41,g32
n2,g77,g54
