n0,g73,g81
n1,g62,g57
n2,g3,g93
n3,g28,g8
n4,g27,g11
n5,g25,g69
n6,g68,g14
n7,g78,g26
n8,g0,g4
n9,g67,g59
n10,g12,g72
n11,g92,g60
n12,g72,g41
n13,g51,g80
n14,g11,g19
n15,g62,g46
n16,g66,g22
n17,g49,g45
n18,g87,g48
n19,g48,g66
n20,g4,g75
n21,g46,g75
n22,g59,g97
n23,g67,g17
n24,g37,g30
n25,g92,g41
n26,g29,g40
n27,g95,g66
n28,g63,g56
n29,g95,g73
n30,g31,g17
n31,g81,g72
n32,g53,g90
n33,g87,g90
n34,g10,g55
n35,g86,g90
n36,g6,g72
n37,g68,g97
n38,g14,g34
n39,g4,g80
n40,g72,g52
n41,g45,g44
n42,g17,g59
n43,g44,g20
n44,g22,g31
