n0,g95,g9
n1,g73,g34
n2,g32,g25
n3,g1,g26
n4,g7,g29
n5,g83,g22
n6,g70,g23
n7,g80,g90
n8,g4,g55
n9,g65,g32
n10,g2,g83
n11,g26,g58
n12,g99,g84
n13,g96,g81
n14,g51,g48
n15,g68,g80
n16,g34,g11
n17,g72,g29
n18,g7,g3
n19,g28,g40
n20,g39,g83
n21,g47,g75
n22,g19,g37
n23,g27,g17
n24,g64,g47
n25,g37,g71
n26,g12,g61
n27,g93,g43
n28,g27,g7
n29,g66,g12
n30,g2,g11
n31,g41,g11
n32,g78,g95
n33,g79,g71
n34,g25,g60
n35,g28,g89
n36,g78,g16
n37,g75,g59
n38,g51,g62
n39,g17,g65
n40,g98,g51
n41,g55,g49
n42,g37,g54
n43,g49,g10
n44,g31,g23
