n0,g78,g86
n1,g15,g61
n2,g24,g6
n3,g71,g57
n4,g67,g66
n5,g53,g1
n6,g58,g8
n7,g41,g4
n8,g66,g20
n9,g23,g29
n10,g49,g78
n11,g16,g15
n12,g55,g26
n13,g51,g0
n14,g74,g39
n15,g69,g54
n16,g23,g96
n17,g27,g42
n18,g84,g53
n19,g15,g73
n20,g86,g72
n21,g37,g97
n22,g52,g42
n23,g4,g60
n24,g2,g17
n25,g49,g10
n26,g48,g80
n27,g7,g20
n28,g6,g36
n29,g62,g75
n30,g23,g11
n31,g90,g40
n32,g8,g31
n33,g76,g14
n34,g6,g94
n35,g55,g39
n36,g22,g37
n37,g12,g72
n38,g80,g51
n39,g98,g93
n40,g58,g82
n41,g77,g9
n42,g9,g84
n43,g77,g45
n44,g23,g48
n45,g63,g85
n46,g62,g9
n47,g70,g97
n48,g71,g39
n49,g99,g58
n50,g2,g65
n51,g80,g28
n52,g38,g0
n53,g4,g68
n54,g64,g12
n55,g19,g3
