n0,g18,g66
n1,g0,g76
n2,g51,g61
n3,g26,g95
n4,g9,g37
n5,g19,g37
n6,g54,g89
n7,g25,g89
n8,g83,g62
n9,g55,g65
n10,g89,g80
n11,g64,g92
n12,g73,g74
n13,g94,g43
n14,g63,g88
n15,g66,g16
n16,g54,g42
n17,g67,g44
n18,g73,g39
n19,g82,g84
n20,g54,g23
n21,g85,g92
n22,g24,g58
n23,g89,g34
n24,g21,g77
n25,g8,g27
n26,g55,g9
n27,g79,g14
n28,g14,g3
n29,g1,g10
n30,g98,g51
n31,g24,g83
n32,g36,g25
n33,g98,g23
n34,g19,g11
n35,g91,g77
n36,g96,g11
n37,g44,g45
n38,g27,g71
n39,g32,g83
n40,g8,g90
n41,g12,g60
n42,g41,g72
n43,g72,g64
n44,g83,g2
n45,g38,g39
n46,g82,g94
n47,g5,g67
n48,g34,g1
n49,g17,g15
n50,g2,g22
n51,g20,g19
n52,g38,g32
n53,g51,g64
n54,g10,g70
n55,g72,g58
