n0,g99,g86
n1,g59,g98
n2,g2,g38
n3,g49,g85
n4,g33,g66
n5,g63,g50
n6,g20,g10
n7,g98,g33
n8,g5,g34
n9,g41,g43
n10,g87,g39
n11,g58,g77
n12,g70,g13
n13,g23,g83
n14,g26,g29
n15,g2,g85
n16,g48,g26
n17,g23,g91
n18,g93,g32
n19,g28,g95
n20,g6,g5
n21,g95,g57
n22,g48,g98
n23,g11,g57
n24,g7,g31
n25,g67,g68
n26,g96,g25
n27,g34,g23
n28,g83,g33
n29,g57,g46
n30,g95,g31
n31,g63,g51
n32,g36,g69
n33,g14,g69
n34,g35,g96
n35,g6,g35
n36,g36,g94
n37,g39,g73
n38,g4,g42
n39,g4,g13
n40,g17,g64
n41,g71,g33
n42,g49,g96
n43,g85,g51
n44,g60,g23
n45,g34,g39
n46,g52,g35
n47,g7,g73
n48,g32,g17
n49,g12,g96
n50,g87,g54
n51,g52,g74
n52,g64,g49
n53,g77,g1
n54,g45,g9
n55,g50,g40
