n0,g26,g16
n1,g46,g51
n2,g7,g39
n3,g36,g34
n4,g0,g36
n5,g13,g86
n6,g31,g55
n7,g81,g83
n8,g90,g26
n9,g99,g78
n10,g83,g80
n11,g94,g14
n12,g89,g43
n13,g18,g43
n14,g83,g41
n15,g38,g50
n16,g0,g19
n17,g42,g7
n18,g33,g35
n19,g11,g24
n20,g27,g68
n21,g66,g59
n22,g1,g5
n23,g30,g6
n24,g11,g83
n25,g39,g62
n26,g72,g27
n27,g52,g2
n28,g56,g74
n29,g14,g86
n30,g59,g17
n31,g32,g2
n32,g91,g53
n33,g12,g61
n34,g7,g52
n35,g84,g97
n36,g4,g51
n37,g63,g2
n38,g10,g52
n39,g98,g45
n40,g70,g20
n41,g56,g45
n42,g60,g6
n43,g28,g52
n44,g35,g75
n45,g35,g28
n46,g55,g72
n47,g48,g17
n48,g28,g85
n49,g15,g91
n50,g97,g38
n51,g79,g80
n52,g32,g48
n53,g34,g86
n54,g69,g27
n55,g67,g87
