n0,g17,g52
n1,g44,g37
n2,g58,g59
n3,g76,g79
n4,g24,g67
n5,g16,g3
n6,g66,g77
n7,g51,g84
n8,g87,g9
n9,g48,g63
n10,g58,g22
n11,g52,g22
n12,g70,g57
n13,g62,g94
n14,g16,g58
n15,g20,g60
n16,g81,g72
n17,g3,g87
n18,g31,g73
n19,g38,g79
n20,g69,g6
n21,g99,g51
n22,g58,g69
n23,g57,g29
n24,g29,g9
n25,g78,g68
n26,g32,g69
n27,g50,g24
n28,g81,g15
n29,g2,g69
n30,g86,g69
n31,g67,g23
n32,g43,g40
n33,g70,g46
n34,g65,g28
n35,g33,g78
n36,g89,g32
n37,g32,g48
n38,g91,g77
n39,g36,g27
n40,g59,g53
n41,g28,g83
n42,g48,g49
n43,g73,g43
n44,g49,g84
n45,g39,g33
n46,g43,g76
n47,g49,g77
n48,g26,g23
n49,g27,g29
n50,g56,g4
n51,g75,g17
n52,g39,g80
n53,g91,g49
