n70,g4,g68
n65,g2,g99
n6,g10,g90
n35,g8,g86
n4,g1,g13
n32,g59,g49
n72,g90,g67
n26,g36,g10
n21,g58,g30
n60,g13,g95
n20,g55,g12
n73,g57,g35
n51,g78,g21
n69,g48,g9
n71,g38,g31
n28,g13,g72
n14,g8,g5
n45,g8,g59
n39,g71,g25
n5,g39,g90
n23,g49,g46
n24,g19,g46
n54,g84,g94
n16,g84,g61
n17,g86,g1
n18,g41,g48
n63,g72,g84
n9,g86,g74
n25,g26,g51
n30,g97,g93
n31,g9,g64
n10,g56,g7
n43,g26,g0
n68,g27,g33
n34,g13,g47
n8,g14,g48
n53,g70,g55
n55,g23,g36
n38,g68,g73
n33,g76,g87
n62,g33,g5
n11,g32,g98
n27,g41,g5
n50,g58,g3
n44,g88,g40
n12,g2,g24
n67,g0,g78
n0,g78,g4
n22,g82,g67
n58,g40,g92
n36,g71,g20
n42,g70,g86
n61,g22,g44
n3,g75,g7
n29,g47,g6
n47,g74,g95
n49,g26,g66
n52,g36,g64
n59,g45,g14
n57,g76,g21
n66,g85,g40
n37,g83,g46
n13,g66,g37
n40,g98,g5
n19,g72,g89
n46,g30,g36
n7,g48,g31
n15,g27,g50
n48,g1,g45
n41,g30,g12
n64,g27,g42
n56,g47,g25
n2,g18,g42
n1,g42,g21
