n70,g2,g82
n6,g66,g48
n4,g55,g78
n22,g15,g33
n21,g51,g85
n60,g19,g30
n79,g8,g59
n74,g77,g56
n69,g16,g41
n28,g71,g77
n14,g65,g26
n45,g43,g13
n5,g64,g80
n23,g21,g62
n24,g79,g18
n17,g53,g51
n54,g70,g59
n77,g46,g27
n63,g60,g90
n9,g61,g66
n25,g46,g73
n87,g87,g65
n10,g38,g35
n68,g18,g38
n34,g82,g6
n72,g84,g66
n73,g9,g80
n55,g93,g97
n44,g17,g54
n16,g67,g32
n80,g60,g98
n81,g79,g11
n75,g17,g74
n66,g56,g60
n47,g25,g59
n52,g8,g32
n59,g23,g65
n57,g40,g32
n71,g96,g55
n37,g37,g70
n31,g93,g39
n19,g6,g37
n46,g80,g93
n65,g96,g67
n85,g46,g69
n1,g88,g6
n84,g86,g49
n32,g71,g96
n26,g96,g3
n20,g40,g66
n53,g1,g47
n56,g81,g54
n76,g8,g13
n38,g71,g99
n13,g79,g63
n67,g0,g38
n41,g40,g52
n18,g42,g15
n11,g34,g87
n30,g7,g79
n35,g6,g3
n8,g17,g12
n83,g18,g1
n39,g8,g72
n33,g81,g66
n27,g40,g71
n50,g21,g90
n12,g25,g42
n82,g30,g23
n0,g99,g6
n43,g78,g60
n58,g52,g81
n36,g0,g65
n42,g62,g84
n61,g43,g71
n78,g90,g98
n3,g32,g79
n29,g97,g84
n49,g45,g68
n88,g68,g42
n86,g13,g81
n62,g59,g11
n40,g77,g81
n51,g22,g25
n7,g15,g86
n15,g74,g62
n48,g89,g28
n64,g57,g78
n2,g91,g77
