n0,g1,g54
n1,g20,g54
n2,g12,g13
n3,g60,g29
n4,g36,g24
n5,g55,g97
n6,g75,g2
n7,g24,g72
n8,g91,g21
n9,g25,g19
n10,g28,g59
n11,g15,g82
n12,g29,g52
n13,g65,g12
n14,g68,g55
n15,g95,g27
n16,g35,g45
n17,g4,g40
n18,g74,g38
n19,g34,g21
n20,g34,g3
n21,g76,g21
n22,g28,g19
n23,g8,g27
n24,g52,g64
n25,g1,g66
n26,g79,g41
n27,g55,g48
n28,g36,g14
n29,g98,g52
n30,g73,g10
n31,g69,g98
n32,g48,g71
n33,g30,g34
n34,g20,g89
n35,g15,g16
n36,g46,g91
n37,g64,g10
n38,g59,g30
n39,g70,g90
n40,g9,g77
n41,g11,g58
n42,g14,g57
n43,g47,g97
