n0,g23,g20
n1,g64,g35
n2,g43,g0
n3,g60,g92
n4,g17,g3
n5,g51,g79
n6,g45,g53
n7,g46,g15
n8,g93,g13
n9,g26,g28
n10,g38,g57
n11,g81,g1
n12,g77,g44
n13,g18,g90
n14,g94,g69
n15,g39,g10
n16,g20,g25
n17,g38,g55
n18,g51,g50
n19,g44,g83
n20,g77,g9
n21,g83,g26
n22,g42,g52
n23,g41,g35
n24,g71,g55
n25,g11,g92
n26,g45,g94
n27,g82,g11
n28,g48,g58
n29,g62,g3
n30,g12,g54
n31,g62,g57
n32,g99,g62
n33,g69,g9
n34,g79,g62
n35,g59,g79
n36,g26,g60
n37,g0,g25
n38,g48,g80
n39,g53,g42
n40,g59,g7
n41,g88,g24
n42,g16,g14
n43,g92,g78
n44,g54,g34
n45,g2,g16
n46,g91,g8
n47,g2,g29
