n70,g4,g55
n65,g23,g40
n6,g43,g82
n35,g3,g89
n4,g96,g57
n32,g75,g35
n72,g19,g14
n74,g63,g7
n26,g66,g19
n21,g51,g22
n60,g32,g35
n20,g90,g64
n73,g7,g75
n51,g53,g68
n69,g67,g91
n71,g29,g82
n28,g90,g43
n77,g1,g46
n14,g52,g61
n45,g0,g24
n39,g85,g82
n5,g81,g10
n23,g71,g69
n24,g49,g70
n54,g75,g12
n16,g47,g86
n17,g25,g98
n18,g12,g51
n63,g21,g35
n9,g57,g34
n25,g37,g45
n30,g6,g32
n31,g99,g89
n10,g58,g42
n43,g63,g60
n68,g2,g30
n34,g94,g25
n8,g57,g66
n79,g71,g62
n53,g84,g96
n55,g92,g6
n38,g86,g39
n33,g39,g40
n62,g2,g96
n11,g9,g34
n27,g53,g18
n50,g33,g84
n44,g51,g73
n12,g54,g84
n67,g22,g12
n75,g65,g23
n80,g32,g65
n0,g84,g58
n22,g46,g0
n58,g45,g74
n36,g47,g80
n42,g77,g32
n61,g12,g9
n78,g88,g7
n3,g77,g74
n29,g9,g93
n47,g41,g61
n49,g0,g16
n52,g75,g24
n59,g80,g7
n57,g52,g26
n66,g39,g21
n37,g11,g43
n13,g35,g17
n40,g63,g10
n19,g20,g27
n46,g21,g64
n7,g42,g1
n15,g97,g12
n48,g22,g90
n41,g54,g49
n76,g56,g4
n64,g91,g99
n56,g57,g49
n2,g57,g70
n1,g88,g97
