n70,g49,g3
n65,g19,g87
n6,g10,g84
n35,g81,g49
n4,g57,g83
n32,g10,g37
n72,g22,g61
n74,g16,g33
n26,g25,g26
n21,g65,g36
n60,g96,g56
n20,g25,g95
n73,g0,g87
n51,g28,g4
n69,g57,g47
n71,g5,g53
n28,g48,g70
n77,g77,g46
n14,g55,g59
n45,g56,g34
n39,g90,g19
n5,g58,g9
n23,g11,g32
n24,g87,g85
n54,g87,g71
n16,g62,g97
n17,g14,g92
n18,g17,g83
n63,g87,g31
n9,g82,g62
n25,g67,g39
n30,g89,g85
n31,g3,g65
n10,g45,g17
n43,g90,g8
n68,g38,g7
n34,g4,g97
n8,g18,g97
n79,g29,g70
n53,g0,g67
n55,g9,g5
n38,g62,g99
n33,g88,g30
n62,g12,g45
n11,g21,g32
n27,g92,g91
n50,g99,g64
n44,g44,g79
n12,g64,g33
n67,g81,g10
n75,g89,g57
n80,g43,g49
n0,g12,g84
n22,g94,g36
n58,g76,g81
n36,g86,g92
n42,g23,g6
n61,g88,g38
n78,g26,g7
n3,g3,g47
n29,g37,g51
n47,g80,g13
n49,g0,g76
n52,g42,g40
n59,g28,g97
n57,g41,g72
n66,g63,g66
n37,g68,g12
n13,g55,g0
n40,g58,g91
n19,g22,g21
n46,g71,g48
n7,g40,g17
n15,g80,g86
n48,g4,g39
n41,g59,g63
n76,g23,g51
n64,g62,g15
n56,g23,g48
n2,g28,g52
n1,g66,g96
