n70,g67,g13
n65,g44,g60
n6,g32,g2
n35,g40,g6
n4,g35,g40
n32,g25,g59
n26,g83,g91
n21,g65,g50
n60,g56,g18
n20,g8,g77
n51,g64,g58
n69,g43,g28
n71,g74,g32
n28,g62,g73
n14,g84,g65
n45,g94,g92
n39,g9,g59
n5,g55,g20
n23,g47,g83
n24,g33,g17
n54,g69,g2
n16,g18,g67
n17,g45,g59
n18,g73,g30
n63,g93,g36
n9,g83,g39
n25,g17,g16
n30,g25,g26
n31,g64,g46
n10,g95,g41
n43,g54,g89
n68,g61,g36
n34,g52,g69
n8,g29,g55
n53,g88,g46
n55,g89,g15
n38,g43,g7
n33,g61,g68
n62,g41,g80
n11,g71,g28
n27,g99,g93
n50,g8,g46
n44,g92,g78
n12,g79,g87
n67,g42,g0
n0,g23,g39
n22,g64,g37
n58,g93,g25
n36,g73,g61
n42,g89,g9
n61,g54,g42
n3,g30,g92
n29,g89,g49
n47,g44,g38
n49,g13,g14
n52,g35,g83
n59,g93,g75
n57,g53,g60
n66,g21,g57
n37,g33,g64
n13,g73,g25
n40,g46,g81
n19,g65,g66
n46,g28,g76
n7,g25,g94
n15,g56,g88
n48,g72,g4
n41,g92,g44
n64,g91,g14
n56,g52,g32
n2,g88,g66
n1,g30,g82
