n70,g44,g67
n65,g74,g93
n6,g40,g92
n35,g70,g29
n4,g18,g95
n32,g76,g5
n26,g30,g57
n21,g29,g21
n60,g10,g32
n20,g90,g92
n51,g79,g12
n69,g10,g57
n71,g13,g1
n28,g29,g90
n14,g79,g19
n45,g55,g22
n39,g72,g22
n5,g76,g55
n23,g92,g38
n24,g58,g88
n54,g54,g96
n16,g56,g29
n17,g93,g56
n18,g41,g29
n63,g22,g88
n9,g66,g68
n25,g34,g25
n30,g88,g89
n31,g59,g96
n10,g93,g37
n43,g64,g52
n68,g34,g79
n34,g42,g43
n8,g57,g88
n53,g7,g16
n55,g27,g75
n38,g6,g82
n33,g64,g3
n62,g32,g5
n11,g17,g43
n27,g82,g48
n50,g13,g32
n44,g78,g44
n12,g13,g2
n67,g70,g35
n0,g74,g99
n22,g90,g0
n58,g13,g77
n36,g53,g99
n42,g15,g57
n61,g95,g7
n3,g63,g48
n29,g38,g62
n47,g23,g40
n49,g13,g36
n52,g51,g97
n59,g50,g48
n57,g50,g20
n66,g95,g54
n37,g98,g97
n13,g50,g75
n40,g51,g98
n19,g2,g9
n46,g88,g8
n7,g6,g99
n15,g86,g90
n48,g17,g49
n41,g30,g58
n64,g52,g70
n56,g77,g62
n2,g5,g78
n1,g92,g47
