n70,g42,g44
n65,g13,g50
n6,g5,g14
n35,g70,g55
n4,g56,g31
n32,g18,g13
n26,g87,g56
n21,g83,g22
n60,g57,g22
n20,g50,g40
n51,g9,g85
n69,g71,g15
n71,g78,g3
n28,g79,g73
n14,g97,g2
n45,g26,g82
n39,g62,g49
n5,g70,g96
n23,g26,g55
n24,g3,g5
n54,g72,g92
n16,g1,g81
n17,g78,g13
n18,g90,g25
n63,g86,g7
n9,g22,g73
n25,g4,g76
n30,g69,g59
n31,g2,g54
n10,g30,g56
n43,g30,g31
n68,g50,g73
n34,g36,g53
n8,g40,g10
n53,g98,g58
n55,g95,g30
n38,g53,g85
n33,g14,g47
n62,g91,g28
n11,g8,g83
n27,g92,g19
n50,g77,g69
n44,g4,g14
n12,g62,g7
n67,g16,g56
n0,g11,g0
n22,g71,g94
n58,g5,g15
n36,g25,g50
n42,g34,g48
n61,g75,g88
n3,g37,g36
n29,g29,g61
n47,g52,g81
n49,g1,g0
n52,g58,g90
n59,g48,g15
n57,g83,g5
n66,g18,g42
n37,g74,g42
n13,g25,g33
n40,g34,g60
n19,g65,g62
n46,g77,g75
n7,g27,g61
n15,g75,g30
n48,g73,g56
n41,g82,g95
n64,g57,g15
n56,g14,g7
n2,g6,g48
n1,g93,g75
