n0,g17,g23
n1,g96,g15
n2,g76,g75
n3,g77,g42
n4,g20,g13
n5,g45,g69
n6,g98,g16
n7,g0,g47
n8,g42,g70
n9,g70,g5
n10,g79,g44
n11,g80,g84
n12,g69,g76
n13,g64,g38
n14,g94,g44
n15,g86,g30
n16,g8,g92
n17,g29,g25
n18,g25,g93
n19,g73,g24
n20,g62,g8
n21,g20,g36
n22,g19,g83
n23,g41,g65
n24,g24,g40
n25,g31,g24
n26,g98,g80
n27,g91,g7
n28,g68,g35
n29,g15,g39
n30,g12,g97
n31,g97,g15
n32,g41,g69
n33,g55,g25
n34,g25,g97
n35,g72,g17
n36,g3,g26
n37,g11,g4
n38,g33,g65
n39,g49,g43
n40,g59,g76
n41,g93,g40
n42,g37,g83
n43,g60,g31
n44,g99,g15
n45,g28,g95
n46,g56,g17
n47,g1,g92
n48,g11,g70
n49,g47,g56
n50,g69,g38
