n0,g32,g81
n1,g71,g85
n2,g28,g80
n3,g67,g32
n4,g12,g42
n5,g55,g53
n6,g36,g38
n7,g84,g91
n8,g35,g84
n9,g44,g66
n10,g73,g83
n11,g66,g39
n12,g55,g27
n13,g48,g35
n14,g74,g43
n15,g46,g93
n16,g15,g25
n17,g95,g55
n18,g7,g14
n19,g26,g37
n20,g3,g86
n21,g87,g32
n22,g91,g65
n23,g95,g15
n24,g16,g9
n25,g74,g80
n26,g1,g26
n27,g42,g65
n28,g97,g51
n29,g64,g15
n30,g54,g42
n31,g76,g53
n32,g48,g51
n33,g66,g4
n34,g56,g27
n35,g39,g71
n36,g60,g36
n37,g65,g26
n38,g81,g67
n39,g18,g20
n40,g84,g6
n41,g61,g59
n42,g29,g51
n43,g25,g87
n44,g20,g46
n45,g35,g36
n46,g2,g58
n47,g78,g18
n48,g91,g97
n49,g99,g9
n50,g13,g41
