n0,g69,g30
n1,g55,g5
n2,g86,g51
n3,g56,g88
n4,g14,g20
n5,g47,g87
n6,g63,g68
n7,g96,g51
n8,g4,g10
n9,g54,g40
n10,g41,g66
n11,g61,g17
n12,g11,g18
n13,g29,g53
n14,g68,g17
n15,g5,g53
n16,g46,g3
n17,g80,g88
n18,g29,g47
n19,g12,g23
n20,g11,g87
n21,g29,g7
n22,g3,g27
n23,g64,g31
n24,g47,g15
n25,g12,g99
n26,g12,g47
n27,g33,g40
n28,g63,g45
n29,g68,g15
n30,g41,g53
n31,g77,g70
n32,g9,g55
n33,g5,g49
n34,g46,g59
n35,g93,g7
n36,g15,g66
n37,g97,g7
n38,g90,g94
n39,g40,g48
n40,g0,g58
n41,g98,g52
n42,g88,g46
n43,g83,g3
n44,g28,g52
n45,g67,g8
n46,g2,g17
n47,g51,g40
n48,g95,g64
n49,g27,g20
n50,g43,g67
