n0,g86,g50
n1,g28,g52
n2,g72,g92
n3,g1,g34
n4,g76,g97
n5,g10,g31
n6,g58,g16
n7,g64,g15
n8,g85,g16
n9,g28,g48
n10,g67,g52
n11,g97,g45
n12,g42,g76
n13,g14,g7
n14,g47,g14
n15,g53,g16
n16,g65,g8
n17,g41,g20
n18,g17,g38
n19,g54,g95
n20,g94,g83
n21,g79,g6
n22,g83,g92
n23,g64,g84
n24,g14,g28
n25,g42,g11
n26,g73,g45
n27,g77,g89
n28,g94,g67
n29,g13,g47
n30,g69,g92
n31,g34,g67
n32,g6,g13
n33,g75,g48
n34,g19,g60
n35,g36,g96
n36,g28,g87
n37,g9,g0
n38,g41,g21
n39,g56,g32
n40,g97,g17
n41,g66,g11
n42,g58,g42
n43,g99,g24
n44,g70,g30
n45,g31,g86
n46,g69,g63
n47,g76,g14
n48,g75,g59
n49,g26,g63
