n0,g21,g5
n1,g29,g55
n2,g4,g88
n3,g43,g15
n4,g37,g2
n5,g23,g52
n6,g89,g69
n7,g41,g69
n8,g47,g97
n9,g85,g64
n10,g31,g64
n11,g74,g93
n12,g13,g43
n13,g72,g54
n14,g32,g22
n15,g11,g1
n16,g76,g42
n17,g48,g95
n18,g14,g52
n19,g67,g97
n20,g56,g92
n21,g66,g84
n22,g25,g86
n23,g94,g25
n24,g42,g72
n25,g87,g45
n26,g98,g10
n27,g22,g83
n28,g35,g49
n29,g36,g50
n30,g85,g48
n31,g62,g79
n32,g76,g47
n33,g55,g61
n34,g27,g62
n35,g55,g40
n36,g20,g17
n37,g69,g49
n38,g78,g50
n39,g51,g73
n40,g17,g22
n41,g50,g39
n42,g57,g23
n43,g68,g1
n44,g83,g86
n45,g58,g11
n46,g56,g86
n47,g40,g29
n48,g41,g86
n49,g16,g25
