n0,g61,g93
n1,g47,g45
n2,g57,g88
n3,g49,g22
n4,g43,g88
n5,g28,g89
n6,g76,g86
n7,g41,g3
n8,g84,g11
n9,g37,g8
n10,g53,g5
n11,g64,g54
n12,g18,g59
n13,g81,g70
n14,g68,g7
n15,g27,g28
n16,g20,g32
n17,g34,g56
n18,g15,g0
n19,g30,g49
n20,g29,g62
n21,g35,g58
n22,g92,g44
n23,g21,g96
n24,g20,g79
n25,g65,g52
n26,g10,g26
n27,g91,g71
n28,g69,g43
n29,g27,g2
n30,g11,g87
n31,g16,g35
n32,g22,g12
n33,g81,g3
n34,g57,g96
n35,g53,g64
n36,g96,g39
n37,g80,g61
n38,g76,g98
n39,g17,g73
n40,g59,g88
n41,g50,g99
n42,g12,g56
n43,g75,g26
n44,g39,g32
n45,g26,g45
n46,g50,g27
n47,g3,g45
n48,g43,g4
n49,g78,g6
n50,g43,g2
n51,g8,g96
n52,g66,g36
n53,g7,g46
n54,g71,g69
n55,g8,g86
