n0,g39,g14
n1,g47,g89
n2,g41,g94
n3,g69,g37
n4,g96,g44
n5,g54,g72
n6,g69,g46
n7,g7,g38
n8,g40,g90
n9,g46,g93
n10,g84,g67
n11,g52,g65
n12,g95,g21
n13,g82,g75
n14,g8,g88
n15,g63,g83
n16,g48,g97
n17,g78,g37
n18,g28,g44
n19,g90,g11
n20,g29,g67
n21,g53,g29
n22,g61,g30
n23,g1,g31
n24,g85,g80
n25,g90,g73
n26,g44,g15
n27,g68,g89
n28,g79,g30
n29,g3,g53
n30,g25,g17
n31,g18,g76
n32,g0,g47
n33,g92,g36
n34,g52,g64
n35,g50,g5
n36,g13,g84
n37,g73,g70
n38,g77,g59
n39,g47,g3
n40,g90,g53
n41,g96,g41
n42,g74,g63
n43,g25,g42
n44,g73,g11
n45,g47,g67
n46,g81,g51
n47,g73,g18
n48,g18,g80
n49,g22,g44
n50,g67,g62
n51,g15,g76
n52,g55,g35
n53,g43,g4
n54,g13,g78
n55,g48,g91
n56,g24,g61
n57,g19,g34
n58,g22,g0
n59,g41,g13
n60,g44,g77
