n0,g40,g55
n1,g62,g82
n2,g74,g62
n3,g36,g10
n4,g77,g30
n5,g96,g51
n6,g82,g44
n7,g38,g65
n8,g17,g75
n9,g50,g98
n10,g41,g88
n11,g68,g47
n12,g24,g76
n13,g22,g21
n14,g45,g80
n15,g65,g18
n16,g0,g88
n17,g67,g40
n18,g55,g1
n19,g1,g97
n20,g55,g14
n21,g45,g63
n22,g83,g0
n23,g74,g45
n24,g41,g9
n25,g5,g27
n26,g70,g26
n27,g94,g50
n28,g7,g62
n29,g9,g78
n30,g38,g97
n31,g95,g97
n32,g39,g91
n33,g60,g83
n34,g12,g13
n35,g93,g12
n36,g71,g84
n37,g47,g96
n38,g64,g19
n39,g31,g19
n40,g65,g15
n41,g60,g72
n42,g74,g0
n43,g1,g19
n44,g6,g61
n45,g80,g86
n46,g91,g14
n47,g57,g51
n48,g69,g11
n49,g18,g13
n50,g76,g22
n51,g71,g72
n52,g93,g4
n53,g42,g93
n54,g36,g46
n55,g5,g16
n56,g70,g99
