n0,g47,g25
n1,g24,g1
n2,g32,g74
n3,g43,g68
n4,g92,g22
n5,g20,g93
n6,g83,g93
n7,g63,g88
n8,g81,g22
n9,g57,g86
n10,g24,g15
n11,g1,g74
n12,g82,g46
n13,g79,g28
n14,g99,g79
n15,g2,g21
n16,g0,g59
n17,g20,g39
n18,g93,g63
n19,g77,g12
n20,g8,g28
n21,g17,g46
n22,g41,g10
n23,g51,g16
n24,g74,g89
n25,g7,g80
n26,g56,g31
n27,g85,g90
n28,g53,g11
n29,g67,g63
n30,g80,g94
n31,g48,g86
n32,g34,g83
n33,g89,g12
n34,g53,g62
n35,g42,g52
n36,g76,g71
n37,g23,g80
n38,g56,g38
n39,g26,g88
n40,g42,g43
n41,g18,g51
n42,g73,g10
n43,g38,g0
n44,g71,g54
n45,g28,g23
n46,g0,g24
n47,g44,g54
n48,g36,g57
n49,g63,g6
n50,g98,g52
n51,g63,g56
n52,g70,g74
n53,g51,g24
n54,g20,g47
n55,g55,g20
n56,g31,g71
n57,g87,g26
n58,g45,g13
n59,g98,g31
n60,g79,g12
