n0,g55,g58
n1,g23,g37
n2,g9,g91
n3,g0,g61
n4,g25,g69
n5,g56,g2
n6,g61,g31
n7,g15,g86
n8,g44,g13
n9,g31,g32
n10,g96,g64
n11,g44,g43
n12,g90,g63
n13,g38,g52
n14,g39,g51
n15,g56,g50
n16,g35,g27
n17,g27,g70
n18,g88,g93
n19,g66,g55
n20,g74,g28
n21,g41,g14
n22,g0,g50
n23,g16,g82
n24,g73,g86
n25,g3,g55
n26,g80,g79
n27,g95,g27
n28,g52,g36
n29,g12,g99
n30,g30,g99
n31,g34,g64
n32,g45,g64
n33,g49,g46
n34,g1,g33
n35,g43,g78
n36,g60,g61
n37,g86,g66
n38,g95,g68
n39,g91,g98
n40,g50,g17
n41,g71,g49
n42,g5,g38
n43,g77,g68
n44,g46,g68
n45,g40,g4
n46,g81,g59
n47,g84,g11
n48,g61,g79
n49,g13,g67
n50,g74,g12
n51,g47,g95
n52,g6,g37
n53,g85,g10
n54,g47,g13
n55,g97,g89
n56,g14,g75
n57,g63,g94
n58,g49,g55
n59,g67,g85
n60,g88,g20
