n0,g0,g99
n1,g8,g28
n2,g3,g25
n3,g74,g36
n4,g4,g17
n5,g50,g80
n6,g32,g29
n7,g22,g9
n8,g59,g96
n9,g44,g91
n10,g25,g28
n11,g60,g1
n12,g41,g36
n13,g23,g0
n14,g65,g91
n15,g47,g51
n16,g19,g68
n17,g31,g27
n18,g92,g18
n19,g7,g9
n20,g62,g83
n21,g6,g59
n22,g80,g64
n23,g54,g71
n24,g84,g41
n25,g16,g47
n26,g81,g70
n27,g27,g58
n28,g91,g92
n29,g25,g51
n30,g28,g89
n31,g89,g0
n32,g76,g67
n33,g54,g14
n34,g81,g87
n35,g19,g58
n36,g41,g79
n37,g4,g38
n38,g2,g8
n39,g30,g1
n40,g43,g0
n41,g21,g73
n42,g63,g67
n43,g91,g61
n44,g9,g93
n45,g11,g44
n46,g16,g28
n47,g48,g96
n48,g6,g71
n49,g55,g35
n50,g49,g71
n51,g47,g75
n52,g23,g14
n53,g95,g5
n54,g99,g4
n55,g30,g60
n56,g21,g14
n57,g42,g77
n58,g8,g17
n59,g6,g23
n60,g74,g13
