n0,g85,g76
n1,g84,g32
n2,g86,g28
n3,g70,g0
n4,g11,g80
n5,g48,g68
n6,g92,g90
n7,g87,g27
n8,g54,g45
n9,g6,g34
n10,g82,g16
n11,g92,g75
n12,g52,g47
n13,g96,g48
n14,g90,g66
n15,g30,g23
n16,g36,g67
n17,g45,g10
n18,g7,g24
n19,g83,g96
n20,g62,g39
n21,g17,g99
n22,g73,g95
n23,g56,g37
n24,g22,g14
n25,g17,g39
n26,g36,g94
n27,g19,g59
n28,g56,g52
n29,g43,g49
n30,g8,g32
n31,g22,g82
n32,g81,g31
n33,g87,g90
n34,g61,g34
n35,g81,g23
n36,g94,g28
n37,g49,g7
n38,g18,g74
n39,g2,g11
n40,g36,g80
n41,g99,g56
n42,g38,g90
n43,g37,g99
n44,g84,g99
n45,g8,g30
n46,g65,g49
n47,g76,g36
n48,g39,g7
n49,g65,g80
n50,g98,g65
n51,g97,g3
