n70,g42,g12
n65,g16,g85
n6,g41,g15
n35,g69,g16
n4,g76,g23
n32,g31,g79
n72,g31,g96
n74,g26,g1
n26,g15,g69
n21,g11,g55
n60,g38,g54
n20,g52,g78
n73,g98,g24
n51,g63,g27
n69,g36,g45
n71,g22,g31
n28,g73,g36
n14,g56,g8
n45,g34,g82
n39,g63,g51
n5,g85,g17
n23,g73,g5
n24,g3,g8
n54,g60,g99
n16,g15,g75
n17,g46,g71
n18,g94,g15
n63,g76,g38
n9,g62,g39
n25,g32,g73
n30,g89,g4
n31,g74,g38
n10,g53,g31
n43,g54,g73
n68,g93,g62
n34,g20,g7
n8,g92,g81
n53,g3,g6
n55,g9,g58
n38,g66,g41
n33,g35,g39
n62,g96,g8
n11,g5,g46
n27,g90,g93
n50,g7,g41
n44,g26,g6
n12,g98,g32
n67,g45,g37
n75,g80,g47
n0,g28,g73
n22,g13,g88
n58,g26,g88
n36,g46,g94
n42,g85,g15
n61,g50,g67
n3,g31,g19
n29,g82,g87
n47,g80,g79
n49,g24,g78
n52,g18,g91
n59,g59,g66
n57,g9,g3
n66,g11,g41
n37,g32,g91
n13,g26,g9
n40,g38,g25
n19,g54,g80
n46,g33,g88
n7,g46,g39
n15,g81,g61
n48,g44,g69
n41,g3,g84
n76,g44,g78
n64,g25,g91
n56,g61,g14
n2,g85,g44
n1,g53,g89
