n70,g53,g3
n65,g67,g45
n6,g74,g54
n35,g77,g18
n4,g81,g57
n32,g27,g9
n72,g32,g87
n74,g37,g99
n26,g6,g98
n21,g69,g54
n60,g51,g53
n20,g78,g45
n73,g20,g31
n51,g24,g17
n69,g19,g2
n71,g4,g76
n28,g96,g6
n14,g52,g0
n45,g47,g80
n39,g99,g73
n5,g63,g40
n23,g91,g38
n24,g49,g50
n54,g34,g98
n16,g18,g63
n17,g78,g79
n18,g0,g75
n63,g71,g10
n9,g27,g40
n25,g80,g15
n30,g82,g87
n31,g64,g9
n10,g43,g85
n43,g13,g48
n68,g4,g16
n34,g38,g53
n8,g37,g55
n53,g19,g93
n55,g10,g54
n38,g97,g15
n33,g68,g45
n62,g56,g92
n11,g16,g10
n27,g74,g44
n50,g87,g76
n44,g88,g60
n12,g46,g31
n67,g15,g44
n75,g68,g73
n0,g46,g92
n22,g34,g4
n58,g59,g64
n36,g30,g29
n42,g21,g2
n61,g93,g43
n3,g55,g92
n29,g18,g90
n47,g10,g80
n49,g2,g29
n52,g65,g50
n59,g44,g61
n57,g42,g69
n66,g2,g77
n37,g95,g56
n13,g9,g86
n40,g89,g19
n19,g29,g19
n46,g21,g10
n7,g39,g79
n15,g87,g73
n48,g69,g17
n41,g77,g11
n76,g56,g50
n64,g33,g43
n56,g87,g97
n2,g64,g70
n1,g37,g97
