n0,g56,g18
n1,g73,g61
n2,g42,g95
n3,g35,g77
n4,g33,g47
n5,g41,g2
n6,g66,g7
n7,g57,g87
n8,g42,g61
n9,g9,g26
n10,g49,g70
n11,g57,g33
n12,g66,g65
n13,g86,g74
n14,g39,g30
n15,g33,g81
n16,g12,g33
n17,g17,g80
n18,g3,g88
n19,g67,g94
n20,g99,g83
n21,g74,g94
n22,g70,g76
n23,g37,g9
n24,g85,g12
n25,g58,g81
n26,g60,g92
n27,g36,g88
n28,g83,g40
n29,g38,g41
n30,g38,g99
n31,g35,g61
n32,g90,g36
n33,g7,g51
n34,g94,g58
n35,g78,g22
n36,g62,g86
n37,g98,g56
n38,g20,g87
n39,g59,g38
n40,g11,g69
n41,g39,g40
n42,g63,g94
