n0,g94,g59
n1,g42,g15
n2,g95,g19
n3,g94,g41
n4,g59,g1
n5,g90,g88
n6,g57,g33
n7,g0,g99
n8,g86,g94
n9,g40,g91
n10,g70,g72
n11,g69,g12
n12,g76,g49
n13,g91,g34
n14,g73,g42
n15,g57,g81
n16,g38,g5
n17,g59,g69
n18,g83,g25
n19,g73,g58
n20,g14,g7
n21,g51,g48
n22,g83,g52
n23,g50,g55
n24,g50,g97
n25,g98,g88
n26,g23,g86
n27,g92,g50
n28,g12,g88
n29,g4,g90
n30,g37,g28
n31,g37,g34
n32,g42,g67
n33,g66,g47
n34,g24,g26
n35,g30,g61
n36,g35,g62
n37,g23,g46
n38,g99,g94
n39,g70,g35
n40,g50,g78
n41,g89,g53
n42,g8,g72
