n0,g6,g42
n1,g84,g36
n2,g53,g49
n3,g91,g59
n4,g78,g19
n5,g15,g79
n6,g76,g43
n7,g92,g40
n8,g28,g11
n9,g87,g77
n10,g28,g15
n11,g16,g54
n12,g3,g56
n13,g66,g47
n14,g15,g97
n15,g39,g59
n16,g9,g62
n17,g83,g34
n18,g48,g58
n19,g83,g41
n20,g5,g48
n21,g35,g45
n22,g75,g84
n23,g85,g83
n24,g84,g9
n25,g16,g4
n26,g88,g3
n27,g36,g5
n28,g81,g95
n29,g62,g78
n30,g85,g60
n31,g46,g94
n32,g61,g76
n33,g99,g57
n34,g60,g49
n35,g27,g18
n36,g72,g4
n37,g61,g29
n38,g19,g28
n39,g3,g66
n40,g76,g44
n41,g14,g93
n42,g59,g83
n43,g18,g1
