n0,g57,g16
n1,g16,g34
n2,g11,g29
n3,g91,g76
n4,g16,g33
n5,g94,g21
n6,g22,g23
n7,g88,g3
n8,g99,g1
n9,g81,g10
n10,g55,g2
n11,g19,g93
n12,g34,g31
n13,g64,g13
n14,g18,g33
n15,g4,g11
n16,g36,g95
n17,g76,g52
n18,g26,g41
n19,g72,g88
n20,g84,g74
n21,g54,g11
n22,g21,g28
n23,g65,g84
n24,g89,g93
n25,g4,g26
n26,g72,g75
n27,g16,g18
n28,g34,g96
n29,g85,g28
n30,g91,g57
n31,g95,g80
n32,g53,g51
n33,g54,g23
n34,g8,g25
n35,g35,g45
n36,g29,g21
n37,g28,g27
n38,g4,g87
n39,g36,g33
n40,g90,g60
n41,g0,g84
n42,g80,g94
n43,g98,g55
