n0,g76,g7
n1,g81,g93
n2,g87,g15
n3,g16,g41
n4,g89,g32
n5,g63,g49
n6,g36,g56
n7,g18,g87
n8,g87,g33
n9,g13,g60
n10,g36,g96
n11,g65,g60
n12,g11,g63
n13,g24,g50
n14,g56,g31
n15,g94,g25
n16,g41,g49
n17,g48,g26
n18,g33,g30
n19,g33,g36
n20,g95,g16
n21,g58,g60
n22,g31,g19
n23,g94,g46
n24,g82,g32
n25,g87,g16
n26,g74,g85
n27,g70,g97
n28,g18,g77
n29,g61,g9
n30,g46,g73
n31,g70,g43
n32,g53,g74
n33,g23,g35
n34,g47,g64
n35,g36,g67
n36,g24,g30
n37,g13,g21
n38,g33,g58
n39,g17,g51
n40,g6,g3
n41,g86,g65
n42,g44,g23
n43,g32,g93
