n0,g86,g32
n1,g27,g55
n2,g4,g25
n3,g78,g17
n4,g71,g67
n5,g31,g41
n6,g38,g36
n7,g45,g10
n8,g61,g63
n9,g55,g29
n10,g76,g40
n11,g44,g85
n12,g6,g68
n13,g71,g83
n14,g34,g43
n15,g3,g84
n16,g14,g78
n17,g38,g23
n18,g34,g72
n19,g64,g50
n20,g94,g8
n21,g22,g78
n22,g71,g94
n23,g79,g4
n24,g8,g5
n25,g69,g78
n26,g88,g16
n27,g27,g64
n28,g65,g99
n29,g54,g37
n30,g38,g9
n31,g72,g6
n32,g92,g57
n33,g33,g44
n34,g90,g92
n35,g85,g80
n36,g46,g70
n37,g83,g48
n38,g74,g15
n39,g99,g55
n40,g83,g92
n41,g93,g50
n42,g93,g73
n43,g25,g54
